,BE_VRE-ONS-LW_RG1_50,BE_VRE-ONS-LW_RG2_50,BE_VRE-ONS-LW_RG3_50,DE4-N_VRE-ONS-LW_RG2_50,DE4-N_VRE-ONS-LW_RG3_50,DE4-E_VRE-ONS-LW_RG1_50,DE4-E_VRE-ONS-LW_RG2_50,DE4-E_VRE-ONS-LW_RG3_50,DE4-S_VRE-ONS-LW_RG1_50,DE4-S_VRE-ONS-LW_RG2_50,DE4-S_VRE-ONS-LW_RG3_50,DE4-W_VRE-ONS-LW_RG1_50,DE4-W_VRE-ONS-LW_RG2_50,DE4-W_VRE-ONS-LW_RG3_50,DK1_VRE-ONS-LW_RG3_50,DK2_VRE-ONS-LW_RG3_50,EE_VRE-ONS-LW_RG1_50,EE_VRE-ONS-LW_RG2_50,EE_VRE-ONS-LW_RG3_50,FIN_VRE-ONS-LW_RG1_50,FIN_VRE-ONS-LW_RG2_50,FIN_VRE-ONS-LW_RG3_50,FR_VRE-ONS-LW_RG1_50,FR_VRE-ONS-LW_RG2_50,FR_VRE-ONS-LW_RG3_50,UK_VRE-ONS-LW_RG3_50,LT_VRE-ONS-LW_RG1_50,LT_VRE-ONS-LW_RG2_50,LT_VRE-ONS-LW_RG3_50,LV_VRE-ONS-LW_RG1_50,LV_VRE-ONS-LW_RG2_50,LV_VRE-ONS-LW_RG3_50,NL_VRE-ONS-LW_RG1_50,NL_VRE-ONS-LW_RG2_50,NL_VRE-ONS-LW_RG3_50,NO1_VRE-ONS-LW_RG1_50,NO1_VRE-ONS-LW_RG2_50,NO1_VRE-ONS-LW_RG3_50,NO2_VRE-ONS-LW_RG2_50,NO2_VRE-ONS-LW_RG3_50,NO3_VRE-ONS-LW_RG2_50,NO3_VRE-ONS-LW_RG3_50,NO4_VRE-ONS-LW_RG2_50,NO4_VRE-ONS-LW_RG3_50,NO5_VRE-ONS-LW_RG2_50,NO5_VRE-ONS-LW_RG3_50,PL_VRE-ONS-LW_RG1_50,PL_VRE-ONS-LW_RG2_50,PL_VRE-ONS-LW_RG3_50,SE1_VRE-ONS-LW_RG2_50,SE1_VRE-ONS-LW_RG3_50,SE2_VRE-ONS-LW_RG1_50,SE2_VRE-ONS-LW_RG2_50,SE2_VRE-ONS-LW_RG3_50,SE3_VRE-ONS-LW_RG1_50,SE3_VRE-ONS-LW_RG2_50,SE3_VRE-ONS-LW_RG3_50,SE4_VRE-ONS-LW_RG1_50,SE4_VRE-ONS-LW_RG2_50,SE4_VRE-ONS-LW_RG3_50,Time
268246,8.788799,7.962983,7.422101,7.953864,7.451207,10.0517,9.864953,9.566069,8.467481,7.857666,7.19535,8.688821,9.135752,8.556229,11.11079,11.56688,10.5213,10.76843,10.74004,10.08253,8.993423,9.185315,4.220097,4.530437,5.171672,6.405869,10.86357,10.45114,9.340019,12.1247,10.90495,10.417,7.948449,8.165483,8.138701,9.727531,8.448717,8.864774,9.824013,9.601396,5.745404,5.750529,6.766993,6.987905,7.403251,7.14016,9.911152,9.273007,8.206334,8.218197,8.734796,10.35778,9.174893,8.804622,8.800296,7.23729,6.551831,12.00362,10.51428,9.402202,07/08/2012 22:00:00
268247,8.474278,7.843757,7.325564,7.908489,7.335316,9.836056,9.64747,9.41193,7.985624,7.475401,6.924154,8.802078,8.973912,8.465489,11.2908,11.55365,10.33207,10.98812,10.74897,10.07329,9.063246,9.188575,4.123948,4.44838,5.229895,6.042688,10.88635,10.32731,9.197997,11.76266,10.69928,10.18548,7.413425,7.827502,8.160097,9.586828,8.727654,9.028036,9.672421,9.510525,5.293834,5.304132,6.474335,6.676682,6.557207,6.481587,10.01484,9.172616,8.238051,8.181425,8.778873,10.3929,9.159699,8.705792,8.74683,7.503774,7.09374,11.89181,10.52074,9.527395,07/08/2012 23:00:00
268248,7.933714,7.552243,6.971974,7.866151,7.269226,9.617961,9.419499,9.193821,7.513556,6.926453,6.535016,8.669647,8.699147,8.264256,11.48105,11.59732,10.5833,11.17439,10.6539,9.988174,9.16535,9.195814,4.039591,4.333045,5.217628,5.551256,11.0436,10.361,9.328133,11.39818,10.57286,10.08566,6.848781,7.408071,8.171972,9.405745,8.818692,8.929234,9.51604,9.389999,5.217347,5.212575,6.236292,6.310002,5.922156,6.100102,9.996136,9.027486,8.178306,8.037937,8.75374,10.36902,9.125132,8.646705,8.563862,7.593089,7.515037,11.87676,10.56107,9.560435,08/08/2012 00:00:00
268249,7.477865,7.165839,6.522481,7.900673,7.357083,9.375322,9.15396,8.99052,6.96278,6.29281,6.037877,8.382937,8.420242,7.974826,11.58648,11.62915,10.97721,11.18002,10.37638,9.944025,9.300428,9.160603,4.066148,4.238476,5.135188,5.069096,11.12692,10.48909,9.578355,11.16254,10.42688,9.983225,6.32321,7.099504,8.190707,9.039936,8.801337,8.858112,9.356009,9.315082,5.286074,5.355746,6.008466,5.95293,5.744594,5.99162,9.967473,8.965237,7.985134,7.892094,8.753811,10.50029,9.23712,8.708218,8.317098,7.50642,7.775846,12.01878,10.60435,9.514754,08/08/2012 01:00:00
268250,7.32248,6.953669,6.190773,7.987598,7.589955,9.223817,8.921906,8.811361,6.253479,5.666374,5.553258,8.218727,8.196757,7.631869,11.65141,11.69958,11.10097,10.97352,9.963631,9.908852,9.391709,9.080725,4.175961,4.191448,5.025624,4.62794,11.18382,10.6715,9.838269,11.05557,10.2935,9.821239,5.818817,6.887307,8.153255,8.719441,8.747497,8.788472,9.20358,9.254848,5.393917,5.521658,5.883569,5.702636,5.771411,5.92974,9.833988,8.958863,7.766454,7.782847,8.782572,10.74392,9.405952,8.777056,8.076266,7.421186,7.87466,12.19077,10.64151,9.491011,08/08/2012 02:00:00
268251,7.230642,6.861458,6.009839,8.149674,7.797086,9.120809,8.758139,8.66214,5.544232,5.115489,5.082541,8.173716,8.011612,7.309127,11.67816,11.74166,10.62051,10.54809,9.635845,9.6381,9.411347,8.961473,4.332571,4.205917,4.953177,4.225994,11.06695,10.86796,10.10072,10.99925,10.18569,9.65748,5.493363,6.603004,8.148325,8.898506,8.814889,8.668398,9.058389,9.117722,5.417142,5.64953,5.775161,5.463543,5.915378,5.955838,9.635017,8.916655,7.612029,7.558451,8.696143,10.84675,9.482291,8.770724,7.891741,7.437201,7.86544,12.28053,10.61925,9.412507,08/08/2012 03:00:00
268252,7.089379,6.807996,5.984879,8.503225,7.925156,9.015572,8.649193,8.625606,5.003825,4.675565,4.630352,8.094018,7.84887,7.074889,11.72876,11.7709,9.543311,9.805566,9.2054,8.941812,9.304343,8.748584,4.543654,4.275196,4.909639,3.866723,10.66372,10.81362,10.10292,10.73231,9.959183,9.416734,5.058867,6.111955,8.178571,9.371073,9.037339,8.383411,8.891907,8.839785,5.354104,5.71539,5.59268,4.983644,6.405807,6.168946,9.389754,8.807809,7.51803,6.972103,8.351497,10.63169,9.344857,8.615324,7.793655,7.507275,7.729187,12.18671,10.4959,9.290887,08/08/2012 04:00:00
268253,7.247957,6.903451,6.123738,8.860907,7.995557,8.849291,8.491369,8.475047,4.635413,4.324123,4.237436,7.855469,7.61702,6.877186,11.60705,11.62337,8.30546,8.95073,8.663463,8.185579,9.030854,8.448902,4.776151,4.398906,4.884218,3.558153,9.992791,10.0637,9.331404,10.21241,9.438793,9.011593,4.456724,5.542026,8.121044,9.44755,8.977766,7.834693,8.554799,8.232586,5.189189,5.596274,5.079173,4.292423,6.818725,6.275694,8.890551,8.298659,7.301253,6.098778,7.870406,10.12293,8.930644,8.293612,7.560992,7.262213,7.206041,11.80259,10.26901,9.11503,08/08/2012 05:00:00
268254,7.441594,7.059961,6.186274,8.882352,7.894361,8.300389,8.012489,7.604262,4.369855,3.980921,3.780309,7.13412,7.055791,6.408007,11.16132,11.34917,7.454547,8.46209,8.308343,7.904758,8.829186,8.267214,4.90512,4.532684,4.855755,3.214183,9.463416,9.222959,8.353973,9.92678,9.022168,8.728451,3.934978,5.009299,7.608179,8.926498,8.369869,7.201492,7.782007,7.104086,4.826119,5.216013,4.52606,4.029782,6.038444,5.356164,8.097676,7.140613,6.411647,5.449962,7.571746,9.484556,8.464733,7.970105,6.963859,6.576837,6.47745,11.49248,10.06836,8.851804,08/08/2012 06:00:00
268255,6.633166,6.101864,5.18051,8.825001,7.666452,7.655857,7.265204,6.648348,3.696476,3.136082,2.810555,6.17365,6.041543,5.269328,11.23762,11.47836,6.965465,8.246432,7.95364,7.953148,8.81588,8.293119,4.806833,4.519335,4.617142,2.687238,9.543389,9.115751,8.176344,10.00119,9.175474,8.845731,3.477748,4.10733,5.897667,8.335456,7.60627,6.721711,6.98435,5.98204,4.512889,4.879445,4.274251,4.311489,4.90076,4.097923,7.643717,6.350436,5.494337,5.192866,7.467048,8.993036,8.117805,7.663419,6.272103,5.902994,5.880716,11.4766,9.973989,8.565338,08/08/2012 07:00:00
268256,5.501003,4.729128,3.996983,8.831465,7.540421,7.521789,6.763114,6.379622,3.175221,2.394689,2.049023,5.765683,5.296003,4.429976,11.59965,11.5795,6.612488,8.04212,7.48818,7.914897,8.826551,8.386662,4.223033,3.822512,3.734921,2.124132,9.957601,9.45256,8.534035,10.18604,9.558496,9.234529,3.23611,3.299389,4.473589,7.979851,6.942642,6.399445,6.588385,5.23501,4.509531,4.862883,4.353367,4.715854,4.627244,3.833328,7.740798,6.506068,5.526791,5.010517,7.346311,8.615657,7.779764,7.337519,5.884573,5.379597,5.334227,11.37892,9.833617,8.38594,08/08/2012 08:00:00
268257,5.018906,4.51014,3.823134,8.877493,7.711512,7.874049,6.659863,6.393609,3.3639,2.455478,2.135291,5.765091,5.211952,4.431872,11.59495,11.72264,6.46414,7.826292,7.135341,7.72202,8.766284,8.44694,3.725763,3.212248,3.024453,1.897518,10.35144,9.794776,8.824867,10.36204,9.848993,9.621375,3.295113,3.293771,4.368262,7.527588,6.361098,6.016177,6.404245,4.610222,4.80888,5.08559,4.694262,5.029083,4.734153,4.175548,8.045769,6.959483,6.074104,4.772632,7.048929,8.214503,7.434347,6.993915,5.800365,4.966149,4.831144,11.30273,9.732561,8.340263,08/08/2012 09:00:00
268258,4.782984,4.64678,3.932223,9.153543,8.2121,8.29604,6.781993,6.445963,3.558323,2.727074,2.441982,5.665683,5.375348,4.545536,11.4881,11.97534,6.541526,7.62555,6.972468,7.497556,8.619658,8.409855,3.655459,3.279049,3.0462,2.001981,10.69297,10.02335,8.907604,10.46478,9.946292,9.683537,3.582364,3.704476,4.655964,6.990777,5.893611,5.633368,6.551788,4.211354,5.12624,5.289433,4.993655,5.122279,5.041358,4.731555,8.352649,7.358946,6.5782,4.561913,6.597751,7.820748,7.109976,6.63133,5.780646,4.740377,4.603477,11.39371,9.833233,8.294196,08/08/2012 10:00:00
268259,4.570478,4.748074,4.101141,9.502414,8.776439,8.653883,6.959921,6.485403,3.619378,2.916595,2.644698,5.51759,5.47381,4.595194,11.34125,12.05904,6.715414,7.536384,6.845209,7.235984,8.427941,8.250412,3.621228,3.33348,3.195717,2.189349,10.99663,10.10454,8.942361,10.50622,9.840504,9.414121,3.994363,4.036335,5.127141,6.59118,5.560644,5.365753,7.012452,4.204618,5.377229,5.443335,5.159811,5.082937,5.505292,5.371881,8.483315,7.642839,6.844556,4.417913,6.043831,7.455338,6.81864,6.318262,5.694166,4.695976,4.685996,11.53946,10.08393,8.40769,08/08/2012 11:00:00
268260,4.544408,4.879267,4.309569,9.810772,9.066298,8.952409,7.078674,6.508097,3.611026,2.975701,2.70428,5.517827,5.418224,4.599016,11.2192,12.14139,6.844136,7.516569,6.741848,6.895865,8.194194,7.975592,3.630758,3.344999,3.362209,2.35932,11.1633,10.06599,8.9423,10.5565,9.730594,9.084188,4.384072,4.21216,5.3963,6.349436,5.433942,5.194055,7.494936,4.332588,5.617311,5.63765,5.195826,5.014116,5.916633,5.91727,8.533199,7.775226,6.957063,4.318961,5.479536,7.250532,6.587844,6.061895,5.750263,4.827186,4.917603,11.74306,10.35861,8.713357,08/08/2012 12:00:00
268261,4.615658,5.043943,4.518748,10.02977,9.154716,9.009399,7.173872,6.564718,3.612343,3.003723,2.723966,5.565276,5.340247,4.656209,11.11799,12.10223,6.870656,7.469122,6.734218,6.506711,7.920586,7.62077,3.655926,3.339001,3.496142,2.501128,11.21494,10.02645,8.876431,10.48868,9.607533,8.809761,4.613552,4.351337,5.253682,6.12752,5.454305,5.116975,7.908098,4.426785,5.74582,5.768681,5.209828,4.905844,6.271554,6.26962,8.604787,7.786168,7.031741,4.156561,4.96706,7.197215,6.377434,5.896276,6.096673,5.060884,5.127509,12.03341,10.59529,8.924052,08/08/2012 13:00:00
268262,4.721616,5.316584,4.647123,10.07533,9.108934,8.8969,7.20575,6.619875,3.680976,3.059369,2.768352,5.527528,5.309841,4.722485,11.1209,12.05714,6.671193,7.326992,6.720057,6.009606,7.628665,7.302194,3.672458,3.328734,3.597943,2.633006,11.18134,9.996741,8.772753,10.20883,9.36163,8.543753,4.665077,4.402959,4.811127,5.928301,5.461426,4.99671,8.271327,4.538185,5.775986,5.739929,5.237716,4.723331,6.653619,6.496344,8.675525,7.741641,7.051073,3.922469,4.475979,7.212374,6.199389,5.811051,6.342597,5.241562,5.15956,12.26689,10.71162,8.909369,08/08/2012 14:00:00
268263,4.982515,5.418719,4.644416,9.827853,8.767303,8.736947,7.15018,6.58235,3.711488,3.056623,2.772672,5.427631,5.247097,4.685609,11.14013,12.03092,6.30513,7.095603,6.725979,5.531533,7.335296,7.104251,3.689272,3.364772,3.724324,2.790876,10.99176,9.91973,8.703088,9.927054,9.043996,8.259009,4.71838,4.40593,4.351796,5.955007,5.446674,4.838686,8.613501,4.630012,5.747558,5.616516,5.218029,4.481738,6.951047,6.68508,8.594776,7.638382,6.976182,3.722051,4.068028,7.297942,6.083062,5.741455,6.148384,5.256872,5.028986,12.31403,10.5437,8.693643,08/08/2012 15:00:00
268264,5.212464,5.284546,4.632359,9.258413,8.216498,8.504546,7.018387,6.439774,3.685357,3.018814,2.753176,5.207776,5.087787,4.557916,11.06771,11.94918,6.070774,6.973276,6.791575,5.169421,7.061149,6.981094,3.752441,3.473737,3.908244,3.002152,10.64926,9.812171,8.681626,9.6888,8.750218,8.05436,4.87295,4.394844,4.05832,6.056357,5.341587,4.663921,8.856889,4.717214,5.484614,5.401,5.098955,4.261182,6.908683,6.647557,8.315422,7.476856,6.802933,3.587707,3.689505,7.438444,5.91704,5.610749,5.792367,5.109257,4.785175,12.1631,10.17165,8.328491,08/08/2012 16:00:00
268265,5.179181,5.15657,4.581096,8.558413,7.651504,8.122477,6.73591,6.185338,3.626594,3.006231,2.821908,4.854694,4.872058,4.369915,10.86378,11.6874,5.994859,7.111044,6.882553,4.850926,6.824019,6.920555,3.87311,3.678332,4.177317,3.236943,10.30911,9.662915,8.681298,9.384454,8.501786,7.998258,5.003069,4.374405,3.912188,6.093436,5.182293,4.569532,9.023134,4.825356,5.05945,5.106262,4.860674,4.068793,6.69797,6.403818,7.974627,7.265129,6.610186,3.542247,3.308933,7.459788,5.667346,5.466497,5.559872,4.906375,4.493772,11.84823,9.770325,7.9364,08/08/2012 17:00:00
268266,4.946116,5.067957,4.603547,7.947506,7.129512,7.752304,6.393027,5.903414,3.659013,3.097995,3.082173,4.504376,4.629612,4.177661,10.52991,11.29943,5.88904,7.429905,7.179625,4.751665,6.726912,6.998294,4.171919,4.065758,4.671701,3.535192,10.16551,9.627336,8.806598,9.144477,8.360647,8.144113,4.793015,4.358619,4.005382,6.17376,5.186099,4.722073,9.067536,5.085223,4.702389,4.819316,4.627722,4.000425,6.494453,6.052261,7.80581,7.175352,6.59588,3.777888,3.190024,7.387275,5.532183,5.48351,5.608171,4.856845,4.334224,11.58014,9.409978,7.656031,08/08/2012 18:00:00
268267,4.824208,5.246909,5.003873,7.680858,6.93233,7.611769,6.181799,5.701726,3.698428,3.253467,3.420135,4.284409,4.460305,3.999271,10.26894,11.17015,5.679047,7.707876,7.661831,4.958565,6.843094,7.181214,4.875405,4.74113,5.430243,4.103222,10.27755,9.791843,9.045569,8.99506,8.394094,8.306361,4.420231,4.487727,4.502409,6.558209,5.625805,5.305062,9.037251,5.802167,4.614781,4.705574,4.657108,4.200564,6.44156,5.796409,7.954288,7.289673,6.741187,4.381254,3.478539,7.479835,5.771266,5.882403,6.091656,5.155701,4.460239,11.54644,9.229812,7.65696,08/08/2012 19:00:00
268268,4.617574,5.646717,5.649889,7.764766,7.099264,7.629145,6.125422,5.519383,3.609502,3.342925,3.603591,4.064947,4.35557,3.776688,10.20454,11.19467,5.500844,7.700443,7.879155,5.156274,7.024383,7.317686,5.812187,5.550679,6.157485,4.849056,10.4722,9.97339,9.272387,8.825127,8.47617,8.265129,4.076353,4.575547,5.210989,7.256459,6.450108,6.289197,9.04093,6.948762,4.866803,4.865225,5.004995,4.422343,6.59249,5.856672,8.289702,7.442223,6.851557,5.205648,4.001021,7.851624,6.375496,6.580817,6.745007,5.613134,4.834995,11.7411,9.227291,7.86378,08/08/2012 20:00:00
268269,4.121583,5.852103,6.14084,7.841415,7.192896,7.682929,6.159503,5.346096,3.524535,3.360871,3.563742,3.689612,4.235236,3.568487,10.25333,11.10472,5.306885,7.384027,7.548872,5.144608,7.095893,7.324048,6.552285,6.206695,6.592614,5.333345,10.49359,10.04821,9.419106,8.649714,8.434282,8.067975,3.656374,4.350052,5.746094,7.797242,7.247677,7.214559,8.970942,7.970553,4.992067,4.953696,5.299695,4.383922,6.532643,5.88867,8.562737,7.490984,6.855297,6.013728,4.517457,8.283711,7.053367,7.229558,7.208339,5.901471,5.275817,11.84406,9.147699,7.956332,08/08/2012 21:00:00
268270,3.603283,5.62913,6.235041,7.842531,7.120142,7.661523,6.19574,5.224473,3.546357,3.315786,3.343466,3.275856,4.06581,3.441447,10.25622,11.03056,5.099223,6.925859,6.802694,4.934917,7.008942,7.19291,6.950818,6.600713,6.718433,5.378814,10.35343,10.01267,9.433346,8.432996,8.256034,7.765468,3.348313,3.988963,5.930035,8.009149,7.781836,7.779078,8.79357,8.538579,4.762987,4.783093,5.193483,4.088696,6.106514,5.566308,8.701366,7.456271,6.693412,6.502547,4.875504,8.475667,7.563076,7.649551,7.406374,6.033971,5.717166,11.60318,8.944123,7.894821,08/08/2012 22:00:00
268271,3.1783,5.044815,5.954415,7.910579,7.027303,7.523235,6.203787,5.178651,3.749943,3.243831,3.091501,2.940908,3.897579,3.363036,10.23392,10.84908,5.057206,6.488002,5.830085,4.569188,6.785029,6.972248,7.018136,6.764586,6.655009,5.165723,10.14972,9.948507,9.398578,8.166678,7.994601,7.431896,3.190022,3.654339,5.693211,8.07747,8.064812,7.999046,8.558187,8.729475,4.469624,4.547362,4.813816,3.697531,5.583367,4.89256,8.79694,7.446789,6.427248,6.578259,5.007277,8.397325,7.807268,7.79795,7.368697,6.132628,6.140996,11.23176,8.749312,7.82017,08/08/2012 23:00:00
268272,2.886123,4.390766,5.348972,8.164312,7.05231,7.345795,6.234606,5.189055,4.094106,3.16654,2.888438,2.861296,3.784785,3.339946,10.25654,10.63414,4.986038,6.039913,4.778934,4.233995,6.513707,6.737694,6.907415,6.783159,6.498902,4.857412,9.92386,9.89137,9.363475,7.911153,7.71489,7.078281,3.214144,3.540657,5.158317,8.000025,8.221017,8.019934,8.367421,8.710222,4.325865,4.377666,4.432106,3.415313,5.127036,3.988751,8.892278,7.447887,6.175197,6.400317,4.856631,8.182556,7.840765,7.740728,7.237516,6.28521,6.486256,10.77277,8.533258,7.768743,09/08/2012 00:00:00
268273,2.648982,3.686479,4.51663,8.551805,7.150967,7.223597,6.29462,5.179112,4.394864,3.130683,2.677953,3.02224,3.806118,3.425868,10.28545,10.57346,4.726134,5.425544,3.86668,4.079175,6.281739,6.532454,6.766606,6.706029,6.287581,4.479616,9.748292,9.875817,9.372222,7.612758,7.418105,6.64818,3.391528,3.672844,4.638708,7.758692,8.26106,7.975292,8.232267,8.600121,4.352225,4.283508,4.007863,3.302911,4.591016,3.132198,8.964431,7.407094,5.989005,6.15067,4.533224,7.924395,7.775061,7.626709,7.086161,6.453158,6.723608,10.21287,8.334006,7.758773,09/08/2012 01:00:00
268274,2.438958,2.995362,3.765141,8.958194,7.289812,7.218885,6.382468,5.135082,4.540491,3.184724,2.423102,3.288137,4.003731,3.618858,10.23107,10.42163,4.32085,4.706071,3.291553,4.075388,6.134124,6.394412,6.566198,6.532619,6.110811,4.095304,9.64644,9.913302,9.47231,7.32321,7.105324,6.247219,3.570074,3.915989,4.350718,7.465603,8.168168,7.885146,8.052808,8.409396,4.494961,4.26692,3.629544,3.368346,3.873196,2.516923,8.924663,7.326785,5.833147,5.872991,4.172278,7.655384,7.669412,7.530374,6.908757,6.553949,6.872037,9.713729,8.20379,7.851485,09/08/2012 02:00:00
268275,2.293096,2.524283,3.183351,9.28931,7.51595,7.299959,6.472978,5.096182,4.604118,3.271438,2.210873,3.663408,4.244478,3.873589,10.0119,10.11934,3.908974,4.125146,3.061851,4.179967,6.005242,6.275556,6.326924,6.26504,5.990028,3.773839,9.611053,9.988262,9.612988,7.118227,6.889819,6.018555,3.749382,4.11134,4.366279,7.116868,7.994086,7.771954,7.828929,8.171732,4.682545,4.33226,3.458427,3.538043,3.298926,2.219173,8.850779,7.264971,5.709227,5.529019,3.812238,7.39792,7.547747,7.44414,6.675747,6.565482,6.986809,9.344954,8.099377,7.949085,09/08/2012 03:00:00
268276,2.12831,2.306376,2.872743,9.493944,7.72629,7.476157,6.543074,5.085302,4.653557,3.374746,2.183341,4.11138,4.40768,4.166871,9.772286,9.747656,3.632879,3.742714,3.040095,4.224052,5.672516,5.910944,6.120553,5.975938,5.876168,3.533542,9.615464,9.968757,9.57909,6.79653,6.633504,5.767746,3.869945,4.065323,4.501931,6.667101,7.759497,7.592371,7.571363,7.910554,4.864918,4.45471,3.385372,3.623469,3.04148,2.150676,8.827411,7.258453,5.696537,5.120781,3.438604,7.090559,7.292698,7.142432,6.523314,6.537827,7.008036,9.049668,7.959979,7.894887,09/08/2012 04:00:00
268277,1.995198,2.286452,2.877719,9.486815,7.88264,7.696939,6.555781,5.022593,4.668885,3.485364,2.271787,4.54035,4.471253,4.460306,9.483335,9.101144,3.357892,3.395174,3.120164,3.591237,4.833771,4.918643,6.023971,5.796949,5.75095,3.365604,9.158757,9.146057,8.693564,6.085133,5.937455,5.062653,3.733954,3.836043,4.492859,6.114841,7.197733,6.98019,7.147039,7.48053,4.899075,4.436519,2.952822,3.252759,2.834173,1.979803,8.598062,7.115962,5.6877,4.365178,2.903722,6.413449,6.488335,6.152441,6.468166,6.302616,6.503958,8.417944,7.445929,7.32307,09/08/2012 05:00:00
268278,1.960881,2.329572,2.932634,8.842325,7.613136,7.394926,6.04092,4.475898,4.569849,3.497691,2.288871,4.723731,4.329479,4.591265,8.748683,8.21082,2.826157,2.706792,2.627645,2.787948,3.802956,3.869369,5.983464,5.674744,5.594831,3.261755,8.071723,7.756056,7.285338,4.923896,4.718989,4.125761,3.590154,3.451257,4.163866,4.798553,5.675528,5.340354,6.094315,6.27711,4.652181,4.017844,2.305715,2.634985,2.42404,1.677012,7.880823,6.11838,4.950711,3.194206,2.065427,5.111417,5.262491,4.912311,5.730431,5.292715,5.317716,7.337588,6.194181,5.889611,09/08/2012 06:00:00
268279,1.89291,2.214833,2.554579,7.893626,6.561703,6.724509,4.976577,3.514251,3.943773,2.956564,1.908974,4.367379,3.62215,4.026323,8.077977,7.578274,2.388906,2.089856,1.949775,2.623831,3.43252,3.569725,5.676203,5.234112,5.123563,3.091607,7.54183,7.069308,6.704826,4.080345,3.849791,3.530872,3.82872,2.994246,3.277138,3.31741,3.96847,3.661028,4.492271,4.489164,4.331928,3.575739,2.053548,2.404017,1.986982,1.40983,7.326959,5.209842,4.037608,2.338327,1.545811,4.110863,4.438776,4.204656,4.709944,4.154608,4.275304,6.564911,4.964372,4.563571,09/08/2012 07:00:00
268280,1.714658,1.896025,2.005761,7.673851,6.145021,6.47272,4.592334,3.228574,3.487138,2.552355,1.646883,4.089137,3.169844,3.534553,7.834024,7.223335,2.368525,1.959286,1.722927,2.692914,3.60232,3.732863,4.64904,4.180448,4.027046,2.385862,7.7138,7.122571,7.000876,3.814652,3.640279,3.338715,4.136896,2.743021,2.311039,2.656758,3.117168,2.888422,3.384758,3.119097,4.23709,3.46352,2.152161,2.489897,2.013075,1.310645,7.357605,5.568708,4.219811,1.947358,1.6179,3.753506,4.110095,3.897987,4.32287,3.686627,3.730298,6.365835,4.817503,4.430593,09/08/2012 08:00:00
268281,1.992679,2.01094,2.150452,7.917188,6.532187,6.598765,4.914642,3.636171,3.748343,2.856661,1.948502,4.370339,3.496505,3.850042,7.70209,6.910701,2.578954,2.035349,1.644792,2.762337,3.654095,3.756156,3.851082,3.560373,3.210511,1.815499,7.855467,7.360134,7.437068,3.845917,3.636863,3.28624,4.175823,2.857654,2.02635,2.416715,2.77537,2.478896,3.141742,2.176461,4.329274,3.542082,2.480877,2.626925,2.441601,1.670477,7.483594,6.14801,4.79748,1.77146,1.755495,3.533905,3.937217,3.750791,4.303612,3.567561,3.402598,6.459732,5.340359,4.98036,09/08/2012 09:00:00
268282,2.709688,2.551057,2.655614,8.023514,6.942079,6.693868,5.212714,4.113582,4.018346,3.221975,2.35701,4.817803,4.017188,4.356128,7.674747,6.697281,2.957313,2.351116,1.914128,2.857784,3.551609,3.605164,3.944388,3.785306,3.211928,1.88301,7.866733,7.544946,7.693026,4.083869,3.695471,3.26565,4.327222,3.312911,2.342124,2.237867,2.664598,2.244114,3.350359,1.575595,4.450464,3.696769,2.886735,2.751868,2.867672,2.375791,7.518932,6.338511,5.027205,1.834316,1.788423,3.45403,3.804559,3.653547,4.529987,3.725709,3.375054,6.900527,5.643149,5.325186,09/08/2012 10:00:00
268283,3.414676,2.986376,3.066593,8.208719,7.586375,6.827443,5.63619,4.672677,4.17257,3.508678,2.711242,5.313602,4.65263,4.849169,7.727198,6.638352,3.449144,2.853274,2.309428,2.928617,3.470339,3.502925,4.271033,4.046042,3.426783,1.994566,7.600525,7.547372,7.71805,4.171996,3.713195,3.295313,4.809911,3.952763,2.799087,2.024158,2.576965,2.122464,3.698507,1.513554,4.496846,3.818572,3.170289,2.832891,3.222682,3.019783,7.46087,6.350759,5.082649,1.930526,1.759503,3.387818,3.641339,3.493358,4.898129,3.967777,3.496358,7.47062,5.66875,5.387271,09/08/2012 11:00:00
268284,4.096533,3.442639,3.520736,8.544463,8.1464,7.081469,6.101201,5.134196,4.344208,3.768784,2.930758,5.783511,5.3318,5.254198,7.882157,6.731746,3.909577,3.41123,2.731215,2.933831,3.462927,3.45934,4.613612,4.257648,3.637275,2.069642,7.081921,7.419134,7.594903,4.068325,3.674145,3.395121,5.341631,4.61871,3.26046,1.913737,2.44643,2.047938,4.185503,1.870393,4.44164,3.861001,3.332901,2.840297,3.554912,3.520961,7.304306,6.335102,5.082124,1.987237,1.734772,3.320142,3.425322,3.269654,5.214484,4.027982,3.499667,7.899381,5.741314,5.484841,09/08/2012 12:00:00
268285,4.654507,4.00353,4.005818,8.90763,8.536074,7.195791,6.466791,5.537115,4.668405,4.102325,3.181279,6.1772,5.973944,5.601367,8.062682,7.030985,4.204764,3.908391,3.203541,2.904033,3.491408,3.458242,4.965714,4.467146,3.839543,2.154764,6.535968,7.204902,7.413212,3.88465,3.501359,3.407881,5.760477,5.195309,3.787868,1.89681,2.415344,2.049573,4.857669,2.52834,4.316625,3.892634,3.356765,2.787261,3.874939,3.932858,7.123296,6.338631,5.081075,2.043681,1.722098,3.260506,3.152439,2.999807,5.352878,3.963831,3.398281,8.329741,5.904279,5.597465,09/08/2012 13:00:00
