,BE_VRE-ONS_RG1_20-30,BE_VRE-ONS_RG2_20-30,BE_VRE-ONS_RG3_20-30,DE4-N_VRE-ONS_RG1_20-30,DE4-N_VRE-ONS_RG2_20-30,DE4-N_VRE-ONS_RG3_20-30,DE4-E_VRE-ONS_RG1_20-30,DE4-E_VRE-ONS_RG2_20-30,DE4-E_VRE-ONS_RG3_20-30,DE4-S_VRE-ONS_RG1_20-30,DE4-S_VRE-ONS_RG2_20-30,DE4-S_VRE-ONS_RG3_20-30,DE4-W_VRE-ONS_RG1_20-30,DE4-W_VRE-ONS_RG2_20-30,DE4-W_VRE-ONS_RG3_20-30,DK1_VRE-ONS_RG1_20-30,DK1_VRE-ONS_RG2_20-30,DK1_VRE-ONS_RG3_20-30,DK2_VRE-ONS_RG1_20-30,DK2_VRE-ONS_RG2_20-30,DK2_VRE-ONS_RG3_20-30,EE_VRE-ONS_RG1_20-30,EE_VRE-ONS_RG2_20-30,EE_VRE-ONS_RG3_20-30,FIN_VRE-ONS_RG1_20-30,FIN_VRE-ONS_RG2_20-30,FIN_VRE-ONS_RG3_20-30,FR_VRE-ONS_RG1_20-30,FR_VRE-ONS_RG2_20-30,FR_VRE-ONS_RG3_20-30,UK_VRE-ONS_RG1_20-30,UK_VRE-ONS_RG2_20-30,UK_VRE-ONS_RG3_20-30,LT_VRE-ONS_RG1_20-30,LT_VRE-ONS_RG2_20-30,LT_VRE-ONS_RG3_20-30,LV_VRE-ONS_RG1_20-30,LV_VRE-ONS_RG2_20-30,LV_VRE-ONS_RG3_20-30,NL_VRE-ONS_RG1_20-30,NL_VRE-ONS_RG2_20-30,NL_VRE-ONS_RG3_20-30,NO1_VRE-ONS_RG1_20-30,NO1_VRE-ONS_RG2_20-30,NO1_VRE-ONS_RG3_20-30,NO2_VRE-ONS_RG1_20-30,NO2_VRE-ONS_RG2_20-30,NO2_VRE-ONS_RG3_20-30,NO3_VRE-ONS_RG1_20-30,NO3_VRE-ONS_RG2_20-30,NO3_VRE-ONS_RG3_20-30,NO4_VRE-ONS_RG1_20-30,NO4_VRE-ONS_RG2_20-30,NO4_VRE-ONS_RG3_20-30,NO5_VRE-ONS_RG1_20-30,NO5_VRE-ONS_RG2_20-30,NO5_VRE-ONS_RG3_20-30,PL_VRE-ONS_RG1_20-30,PL_VRE-ONS_RG2_20-30,PL_VRE-ONS_RG3_20-30,SE1_VRE-ONS_RG1_20-30,SE1_VRE-ONS_RG2_20-30,SE1_VRE-ONS_RG3_20-30,SE2_VRE-ONS_RG1_20-30,SE2_VRE-ONS_RG2_20-30,SE2_VRE-ONS_RG3_20-30,SE3_VRE-ONS_RG1_20-30,SE3_VRE-ONS_RG2_20-30,SE3_VRE-ONS_RG3_20-30,SE4_VRE-ONS_RG1_20-30,SE4_VRE-ONS_RG2_20-30,SE4_VRE-ONS_RG3_20-30,Time
263012,9.730073,9.766398,9.140741,11.04772,10.01464,9.357234,8.266459,8.313591,8.047237,9.620246,9.171822,8.576307,9.631727,9.047219,8.312622,11.49402,10.29702,9.527485,10.48224,9.746305,9.011333,9.295912,10.98955,10.32672,11.63979,9.943327,9.505742,12.08637,9.76742,8.398509,13.73789,12.9598,11.662,9.471366,9.130945,8.685102,9.296696,9.939896,9.758059,10.81474,9.449594,9.178571,7.028133,6.077827,4.515445,10.86008,9.273042,7.555321,12.34541,9.547312,8.01039,20.1356,16.37144,12.52307,12.5916,10.87173,8.212811,8.575149,8.690231,8.564173,13.63496,9.732168,8.774803,8.595111,6.531984,6.29968,9.126773,7.827313,6.902205,8.679934,7.798035,7.100985,02/01/2012 20:00:00
263013,9.85949,9.745132,9.046652,11.16546,10.05092,9.129185,8.613333,8.351432,8.04537,9.386763,9.047559,8.471612,9.840546,9.155248,8.144203,11.63836,10.45527,9.659232,10.52904,10.03626,9.339098,9.010965,10.74315,9.818599,11.55188,9.902902,9.506742,12.14775,9.697345,8.145742,13.29684,12.59338,11.47578,8.991346,8.772404,8.335199,9.163297,9.702651,9.325592,11.00762,9.524903,9.375936,7.089356,6.104105,4.426479,10.86181,9.223652,7.451122,12.78014,9.604849,7.948875,19.9432,16.1954,12.48354,13.19974,11.38778,8.537075,8.202006,8.453115,8.296315,13.40694,9.768597,8.594367,8.48587,6.533228,6.275646,9.211688,8.022198,7.111485,8.849611,7.710512,7.066998,02/01/2012 21:00:00
263014,9.800835,9.79064,9.057844,11.32967,10.00571,8.938208,8.772371,8.310609,7.916632,9.0961,8.811731,8.376137,9.943211,9.219182,7.97245,11.7182,10.56997,9.840076,10.38795,10.11159,9.624135,8.898149,10.50083,9.126964,11.40574,9.879299,9.485974,12.10273,9.601127,7.998335,13.0853,12.56778,11.39005,8.753043,8.452433,7.955496,9.196744,9.36007,8.800344,11.25272,9.77605,9.704886,7.240147,6.231788,4.342715,11.35981,9.366385,7.353709,13.27292,9.667886,7.972914,19.44101,15.97939,12.41208,13.93342,11.84298,8.915778,7.884627,8.164667,8.008535,13.26131,9.844311,8.446711,8.354937,6.546997,6.353283,9.228753,8.096212,7.086872,9.017983,7.611955,7.156223,02/01/2012 22:00:00
263015,9.93776,10.05436,9.172482,11.65249,10.1933,9.043901,8.814224,8.267982,7.811636,8.980138,8.482794,8.176814,9.95792,9.364395,8.042683,11.85749,10.68897,10.18289,10.43672,10.04276,9.852733,8.918615,10.16252,8.366161,11.3266,9.852463,9.427906,12.15595,9.562645,7.839494,13.02094,12.78602,11.47364,8.52674,8.205388,7.600046,9.317953,8.996521,8.278197,11.52212,10.087,10.0961,7.506761,6.364055,4.303049,12.07806,9.752416,7.386894,13.92823,9.770268,8.061183,18.87943,15.73431,12.32512,14.60335,12.21741,9.227242,7.681463,7.836095,7.727528,13.21352,9.973701,8.405769,8.3998,6.587965,6.452701,9.197514,8.100224,7.009538,9.091521,7.540437,7.25297,02/01/2012 23:00:00
263016,10.19223,10.37324,9.344076,11.82195,10.53631,9.210816,8.872545,8.316746,7.857285,9.052603,8.302101,7.94377,10.0035,9.583951,8.328352,12.37964,11.00189,10.63911,10.64493,10.2388,10.07243,9.227483,9.719018,7.755292,11.28781,9.795507,9.326894,12.45933,9.643339,7.555425,12.8654,13.0772,11.84515,8.288248,7.936386,7.29166,9.100731,8.662977,7.862191,11.80201,10.44424,10.55493,7.89242,6.550164,4.347552,12.66045,10.3321,7.649652,14.52507,9.939597,8.189625,18.35057,15.46605,12.22239,15.23936,12.57617,9.472482,7.438034,7.450293,7.461284,13.26191,10.07661,8.443648,8.683374,6.690004,6.512516,9.208595,8.148336,7.037327,9.054981,7.596805,7.340264,03/01/2012 00:00:00
263017,10.41737,10.7185,9.643065,12.00119,10.78202,9.342207,9.114838,8.561137,8.05063,9.257486,8.361884,7.848419,10.23496,9.805589,8.581043,12.93656,11.43561,11.06985,10.76297,10.78874,10.27272,9.53304,9.336317,7.473122,11.20661,9.725062,9.207642,12.98366,9.869455,7.26838,12.61506,13.51138,12.5183,8.176038,7.624298,6.976775,8.731681,8.30565,7.42756,11.90631,10.77448,10.87215,8.436777,6.778012,4.405402,13.01028,10.93541,7.972818,14.83463,10.14602,8.387394,17.95036,15.23525,12.09519,15.81083,12.90143,9.681475,7.190027,7.104522,7.228737,13.39315,10.07756,8.504464,8.977111,6.806977,6.501767,9.3227,8.321851,7.188435,8.968909,7.852316,7.480968,03/01/2012 01:00:00
263018,10.90708,11.15829,10.01523,12.30056,10.91572,9.614717,9.404147,8.90003,8.285174,9.473226,8.483267,7.809035,10.53858,10.05519,8.739882,13.06207,11.65051,11.24404,10.89454,11.12952,10.44809,9.538501,8.913754,7.343729,11.08015,9.623749,9.0589,13.53203,10.31113,7.219693,12.68954,14.17598,13.48409,8.00351,7.39969,6.725505,8.441857,7.877385,7.000938,11.82789,11.10695,11.02393,9.028291,6.924576,4.484726,13.33442,11.30627,8.202145,14.94635,10.40595,8.58156,17.84027,15.04435,11.92672,15.93605,13.07978,9.699189,7.147959,6.901996,7.088927,13.46497,10.02279,8.555342,9.154206,6.885501,6.395876,9.400483,8.521788,7.374727,8.938157,8.232151,7.723313,03/01/2012 02:00:00
263019,11.64863,11.6381,10.39509,12.68123,11.0919,10.02795,9.536267,9.137267,8.449916,9.625423,8.507106,7.718743,10.85994,10.41034,8.977556,13.12045,11.65384,11.12076,11.0177,11.00247,10.48292,9.386167,8.439678,7.290688,10.94615,9.483638,8.899845,14.06514,10.90369,7.493623,13.21709,15.11776,14.84039,7.944287,7.317706,6.66869,8.032822,7.451454,6.661547,12.18204,11.6533,11.31656,9.514164,6.968652,4.682617,13.61642,11.45419,8.374269,14.89874,10.69975,8.715242,17.69136,14.8927,11.7035,15.5886,13.0778,9.477609,7.291329,6.833855,7.095575,13.58254,9.986427,8.528258,9.356436,6.942488,6.215385,9.441261,8.662664,7.430574,8.998106,8.51198,8.034886,03/01/2012 03:00:00
263020,12.5224,12.29081,11.08103,12.97028,11.30347,10.3879,9.581058,9.267811,8.522955,9.733572,8.45241,7.59014,11.30304,10.88131,9.309015,13.43192,11.75988,11.03677,11.03884,10.92083,10.50856,9.26175,8.061538,7.352908,10.77,9.332197,8.764233,14.56652,11.489,7.916018,13.82298,16.20878,16.32257,7.979694,7.38602,6.799549,7.600011,7.076555,6.383939,13.24783,12.17473,11.86849,9.689557,6.996934,5.034807,13.87099,11.43611,8.524482,14.75041,10.94523,8.819047,17.55411,14.81496,11.49443,15.1856,12.87851,9.272312,7.459989,6.950899,7.224823,13.74012,9.925418,8.455872,9.601914,6.996027,6.005136,9.465874,8.683071,7.360998,9.128188,8.647472,8.15776,03/01/2012 04:00:00
263021,13.61814,13.31089,12.1832,13.39705,11.61557,10.95184,9.745319,9.466493,8.634448,9.816695,8.474393,7.537531,11.82506,11.39508,9.789615,13.61694,11.92591,11.13061,11.14617,11.20346,10.73357,9.012369,7.759791,7.263711,10.51209,9.189397,8.661647,15.04349,12.02048,8.320365,14.33952,17.14095,17.58144,7.89432,7.551973,7.045318,7.198365,6.738777,6.268588,14.40752,12.76786,12.60983,9.482558,7.074627,5.455226,13.68457,11.20969,8.754804,14.514,11.03645,8.854327,17.57314,14.74696,11.32955,14.71698,12.40764,9.162672,7.596292,7.181244,7.368604,13.75395,9.746626,8.401765,9.747995,6.97388,5.805207,9.60008,8.61228,7.263399,9.374017,8.799574,8.066474,03/01/2012 05:00:00
263022,14.82241,14.46692,13.42853,13.89389,12.21526,11.53573,10.07122,9.789909,8.901554,9.874192,8.636693,7.641643,12.43603,11.90015,10.44029,13.63173,12.13533,11.42581,11.43371,11.49419,10.98023,8.689438,7.578913,7.155293,10.22824,9.109307,8.630407,15.61655,12.54191,8.682461,14.87853,17.77309,18.30527,7.685339,7.647203,7.290247,6.940538,6.580546,6.276145,15.44344,13.62247,13.51789,9.346754,7.344987,5.981593,13.1214,10.92639,9.013712,14.27028,11.07825,8.839693,17.64897,14.6756,11.20044,14.21844,11.88619,8.968847,7.779426,7.364399,7.441008,13.74002,9.47149,8.274573,9.760019,6.832571,5.566975,9.964358,8.657368,7.226939,9.865704,9.038304,8.067639,03/01/2012 06:00:00
263023,16.13473,15.49601,14.52628,14.0954,12.61383,11.67303,10.40372,10.14962,9.311803,10.10331,9.005589,7.908601,13.19011,12.48611,11.14434,13.92287,12.56645,11.94934,11.83855,11.82291,11.30666,8.439431,7.442825,7.160464,10.04109,9.081974,8.604544,16.21249,13.08658,8.973833,15.39826,18.05685,18.53015,7.615328,7.529697,7.32351,6.96695,6.611565,6.224875,16.64087,14.64778,14.68266,9.505857,7.701787,6.510291,13.02524,10.81662,9.133142,14.16651,11.19198,8.969655,17.75498,14.67766,11.1423,13.92593,11.58125,8.739852,7.997719,7.505085,7.421054,13.76215,9.271842,8.02113,9.644991,6.656272,5.309162,10.5247,8.825656,7.301128,10.37059,9.251772,8.237319,03/01/2012 07:00:00
263024,17.41313,16.77275,15.54895,14.35422,12.87027,11.85788,10.73633,10.56953,9.766664,10.62541,9.524423,8.245852,14.08608,13.30869,11.89755,14.57369,13.08091,12.63429,12.34946,12.14756,11.62382,8.306808,7.409196,7.094951,10.00004,9.054334,8.527548,16.71088,13.62831,9.257057,15.76963,18.05729,18.42086,7.831321,7.333755,7.163691,7.246422,6.764692,6.060881,18.12164,16.06916,16.00783,9.652122,7.913917,6.913694,13.74707,11.11695,9.175468,14.08348,11.33267,9.22093,17.8623,14.8162,11.16278,13.53967,11.28459,8.551798,8.219975,7.597732,7.353631,13.9003,9.164111,7.722249,9.550446,6.559661,5.185762,11.04691,8.972821,7.495976,10.67344,9.442764,8.416661,03/01/2012 08:00:00
263025,18.37335,18.27999,16.64456,15.06322,13.50848,12.52073,11.12237,11.0794,10.18946,11.30481,9.972618,8.369402,15.27047,14.42674,12.74987,15.37935,13.73844,13.45757,12.72758,12.3043,11.59833,8.273054,7.474689,7.004842,10.0361,9.038045,8.444174,17.03229,14.10203,9.446369,16.12419,17.85646,18.11535,8.194208,7.294154,7.014448,7.662718,6.947201,5.861857,19.67852,17.70397,17.51167,9.518106,8.00174,7.209245,14.95491,11.73024,9.260687,13.93936,11.42797,9.334382,18.08725,15.05326,11.27898,12.86635,10.82367,8.432405,8.463219,7.60434,7.228971,14.08495,9.013471,7.362349,9.592994,6.518579,5.153391,11.27796,9.04229,7.68214,10.92609,9.56795,8.493294,03/01/2012 09:00:00
263026,18.80163,19.11421,17.74102,16.3838,14.62809,13.67122,11.66606,11.77988,10.81073,12.0196,10.35172,8.300711,16.76854,15.81346,13.72482,16.64927,14.76564,14.34927,13.25136,12.80867,11.75766,8.357039,7.494736,7.002825,10.17487,9.043545,8.388049,17.15148,14.54673,9.478542,16.51677,17.52712,17.7977,8.63652,7.400432,6.899475,8.094123,7.13493,5.784071,20.83864,19.11974,18.64232,9.182983,8.076202,7.288552,15.84168,12.38118,9.342398,13.89633,11.4132,9.205647,18.18084,15.15233,11.40065,12.16963,10.61802,8.690185,8.667184,7.521482,7.120972,13.9773,8.760707,6.910285,9.613384,6.405639,5.008224,11.44697,9.048738,7.838412,11.22123,9.552862,8.401459,03/01/2012 10:00:00
263027,18.84185,19.12015,18.35004,18.27195,16.18026,15.10154,12.52344,12.745,11.6539,12.70553,10.8491,8.388019,18.23657,17.3428,14.87779,18.4285,16.15542,15.59053,14.18688,13.94137,12.53142,8.474852,7.3967,7.076397,10.40787,9.025393,8.317749,17.20083,15.05307,9.678062,16.78992,17.24991,17.3216,8.887774,7.523417,6.882482,8.390732,7.337912,5.930233,21.29245,19.83782,18.96986,8.847246,8.20791,7.283755,17.56729,13.72512,9.81332,13.95689,11.24518,9.027248,18.017,15.04839,11.49083,12.05897,10.76615,8.846251,8.793342,7.41388,7.069024,13.67088,8.452203,6.494136,9.484519,6.177037,4.789469,11.40229,9.045915,8.028243,11.66823,9.641126,8.320823,03/01/2012 11:00:00
263028,18.95348,19.12692,18.48919,19.99563,17.83868,16.83537,13.66938,13.88123,12.51957,13.46085,11.51121,8.818484,19.29576,18.55058,16.11417,19.97319,17.73429,17.22968,15.2366,15.58043,13.96384,8.45751,7.229392,7.155477,10.62881,8.943586,8.18047,17.29559,15.6273,10.19669,16.56715,17.00115,16.70699,8.71331,7.526796,6.862707,8.521058,7.48974,6.216484,21.16953,19.71079,19.12672,8.785331,8.457421,7.515326,20.4425,15.89262,11.35951,14.07642,11.08116,8.959929,17.98267,14.9881,11.54826,11.92762,10.89109,8.901403,9.050753,7.411349,7.008791,13.29825,8.139042,6.191234,9.201236,5.927798,4.635204,11.10745,9.082504,8.164205,12.49902,10.06006,8.557158,03/01/2012 12:00:00
263029,19.28737,19.38705,18.64335,20.83482,18.94512,18.12124,14.98189,15.05602,13.37274,14.20596,12.18921,9.415508,19.86777,19.12603,17.0748,20.681,18.90353,18.39477,16.81334,17.48542,15.89064,8.43228,7.203848,7.12069,10.79316,8.782686,8.000602,17.3594,16.19851,10.76336,15.94928,16.65936,16.22759,8.486607,7.390649,6.642189,8.605716,7.603666,6.44119,21.03869,19.52482,19.41799,9.220165,8.857309,8.117512,22.34187,17.2665,13.05353,14.14729,11.06175,8.965052,18.17362,15.06726,11.58962,12.75025,12.03061,10.39398,9.541874,7.653533,7.082246,12.91691,7.854105,5.946316,9.008971,5.866741,4.6365,11.15219,9.230489,8.250449,13.99478,10.82915,9.166341,03/01/2012 13:00:00
263030,19.57593,19.4845,18.7598,20.95981,19.14388,18.19393,16.07471,16.1818,14.26217,14.71069,12.72694,9.941791,20.03133,19.31638,17.53761,20.23292,19.01793,18.39263,18.57884,19.03277,17.44813,8.646439,7.287402,6.937529,10.86804,8.594051,7.838202,17.01313,16.5274,11.17726,15.43123,16.21923,15.95412,8.536006,7.321291,6.478854,8.67406,7.668032,6.546326,20.91758,19.52118,19.70305,9.898504,9.544103,8.759271,21.84361,16.95175,13.55773,14.13887,11.16822,9.244036,18.30609,15.1237,11.64154,15.86495,14.88531,12.90197,10.25545,8.188257,7.420746,12.73048,7.644121,5.745782,9.020308,6.03413,4.873025,11.61007,9.573567,8.461966,15.97749,11.89791,10.15412,03/01/2012 14:00:00
263031,19.33253,19.30306,18.81356,20.53124,18.74741,17.82404,16.85007,17.06337,15.24176,15.14552,13.19966,10.4147,19.9405,19.34059,17.67016,19.2247,18.21357,17.39705,19.34368,19.53116,17.96649,8.989568,7.393047,6.916599,10.92643,8.434521,7.700352,16.05241,16.48366,11.49606,14.86578,15.83255,15.71713,8.781109,7.488091,6.610017,8.788171,7.747686,6.700795,20.30397,19.32693,19.66651,10.58251,10.50892,9.496348,18.88912,15.86495,13.00849,14.65393,11.53215,9.706569,18.2288,15.04288,11.66675,19.33609,17.723,14.81357,11.30883,9.030704,8.074774,12.72004,7.64315,5.652185,9.075935,6.30915,5.243364,12.47713,10.19498,8.861064,17.58595,13.11547,11.37029,03/01/2012 15:00:00
263032,18.66853,18.90472,18.66433,19.73019,18.10922,17.48293,17.41218,17.54655,16.10817,15.67809,13.76977,11.0016,19.71321,19.26183,17.70917,18.62606,17.28955,16.34457,19.55617,19.22037,17.70254,9.238914,7.614464,7.101443,11.08409,8.316274,7.590594,14.86214,16.17135,11.80892,14.36537,15.40216,15.35847,9.147229,7.867015,6.91773,9.017124,7.865564,6.907942,19.13965,18.57987,19.10638,11.39293,11.49987,10.61941,16.65157,14.70584,12.06609,15.31978,11.9096,10.07861,17.87949,14.88809,11.71783,21.80907,18.94773,15.25349,12.65216,10.08249,8.969971,12.75368,7.864499,5.61813,9.167521,6.668447,5.604356,13.47334,10.98566,9.448918,18.21002,14.08894,12.39991,03/01/2012 16:00:00
263033,17.89799,18.23491,18.1425,19.22948,17.67733,17.2074,17.69681,17.76296,16.61379,16.17907,14.38642,11.73044,19.16151,18.98467,17.65492,18.73303,16.85473,15.98229,19.53152,18.46114,17.04204,9.305429,7.789413,7.242647,11.25813,8.201845,7.496426,13.84119,15.69098,12.10797,14.12288,14.99528,14.86721,9.650151,8.288597,7.255737,9.417044,8.016884,7.065058,17.92676,17.33891,18.1716,12.2185,12.1529,11.45827,16.2548,13.86567,11.27657,16.18996,12.31883,10.3429,17.37428,14.82527,11.85135,21.97372,18.32721,14.33645,13.89491,11.10482,9.866879,12.67452,8.035449,5.469661,9.458087,7.078462,5.949509,14.07182,11.7236,10.22684,18.12313,14.39416,12.93936,03/01/2012 17:00:00
263034,17.13573,17.17773,17.29332,19.00029,17.36354,16.66968,17.61638,17.87061,16.79693,16.53983,14.91765,12.36897,18.18908,18.23922,17.43652,20.12788,17.31025,16.52427,19.25505,17.57142,16.34925,9.317587,7.76605,7.286843,11.33758,8.050553,7.374992,13.04324,15.0976,12.37186,13.87342,14.79585,14.41713,10.22633,8.664128,7.541339,9.841947,8.142835,7.101649,17.81355,16.21907,17.01041,12.46732,12.17677,11.54619,15.85764,13.17104,10.89534,17.63,13.01342,10.51129,16.85821,14.81745,12.0127,19.43555,16.30761,12.93532,14.98217,12.05961,10.60643,12.43468,8.00195,5.233047,9.993956,7.454209,6.311335,14.16786,12.21868,11.10318,17.82123,14.14356,12.92368,03/01/2012 18:00:00
263035,16.50721,15.84028,16.02493,18.54844,16.85539,15.8078,17.16121,17.81562,16.83556,16.69329,15.40125,12.82596,17.41805,17.09673,17.00751,21.71757,18.47941,17.74832,19.0349,16.86526,15.83128,9.427466,7.608604,7.271723,11.30994,7.897706,7.231341,12.45265,14.39775,12.57731,13.80027,14.70621,14.20466,10.83383,9.036099,7.852289,10.1124,8.108688,6.959234,18.62069,15.83473,15.78211,12.196,11.68433,11.14027,14.12785,11.32123,10.54993,18.74511,13.60047,10.5561,16.60359,14.76136,12.12523,16.39422,13.81977,11.15331,16.07309,12.93218,11.2235,12.15774,7.753991,5.080113,10.38277,7.757287,6.643433,13.97132,12.39945,11.73395,17.2944,13.75841,12.38485,03/01/2012 19:00:00
263036,15.85531,14.53332,14.5387,18.45185,16.49693,15.0625,16.49553,17.42806,16.6917,16.65669,15.78482,13.10596,17.08074,15.94516,16.27891,22.53388,19.48727,18.6058,18.63163,16.29742,15.57088,9.666099,7.417845,7.294059,11.20311,7.799547,7.107163,12.09227,13.60955,12.65496,14.01293,14.74788,14.2686,11.42468,9.425835,8.315161,10.40247,8.141973,6.824676,19.05811,15.98641,14.8282,11.7262,10.82512,10.49107,10.43699,8.681149,9.523256,18.67358,13.75287,10.35814,16.6654,14.74923,12.163,14.3611,11.89125,9.170691,16.70684,13.64061,11.75907,11.98231,7.422864,5.048306,10.57886,8.201261,7.0186,13.65273,12.44408,11.85966,16.56188,13.42983,11.64687,03/01/2012 20:00:00
263037,15.10673,13.47549,13.36439,18.88155,16.56677,14.88134,15.75455,16.71156,16.37159,16.58865,15.90004,13.20248,16.66125,15.16205,15.19581,23.38335,20.34142,19.01127,18.12237,16.10673,15.434,10.13272,7.467067,7.304739,11.07387,7.775366,7.036782,11.96045,12.87237,12.61962,14.35586,14.83877,14.48772,12.13647,10.05022,8.972296,10.85981,8.516039,7.017066,18.86604,15.85991,14.25021,10.87453,9.933342,9.7497,5.810585,7.774549,8.098414,17.60698,13.46958,9.958286,16.79073,14.77672,12.20347,12.85001,10.27977,7.359806,16.77787,14.17644,12.26688,11.95298,7.288809,5.127561,10.93296,8.837947,7.589346,13.45265,12.42579,11.53246,16.14039,13.34648,11.20092,03/01/2012 21:00:00
263038,14.47216,12.69627,12.46184,19.18845,16.88591,15.36888,15.13796,15.83245,15.89693,16.34328,15.72445,13.27624,16.0714,14.73325,14.11211,23.98775,21.17215,19.56688,17.91632,16.66908,15.77497,10.81377,7.78968,7.554937,10.90354,7.814361,7.058052,12.02373,12.2845,12.56638,14.5544,14.82574,14.6176,12.89015,10.90349,9.700798,11.55525,9.223834,7.58148,18.47576,15.52788,13.84972,9.781397,9.21252,8.953472,5.992464,9.810205,7.745483,16.14361,12.79342,9.373145,16.90506,14.77396,12.26435,11.1386,8.329514,6.237507,16.50833,14.5384,12.82424,11.9885,7.386544,5.254756,11.3149,9.363107,8.263419,13.88377,12.36072,10.93875,16.20876,13.57693,11.27342,03/01/2012 22:00:00
263039,14.14734,12.2312,11.83228,19.15133,17.17206,15.88784,15.04341,15.02612,15.15512,15.82915,15.33698,13.29397,15.60165,14.46991,13.30046,23.96439,21.58388,19.9009,18.08038,17.70048,16.65153,11.64738,8.389851,8.149417,10.78342,7.941404,7.180361,12.21473,11.80405,12.48253,14.50588,14.70559,14.49665,13.59619,11.70378,10.43966,12.40763,10.11113,8.372532,18.17616,15.25444,13.50556,8.569598,8.426219,8.1495,12.6388,12.93408,9.001484,14.20238,11.8987,8.686456,16.87883,14.80085,12.29576,9.181563,6.692818,6.721061,16.04437,14.79511,13.35613,12.10179,7.550297,5.429484,11.5286,9.671215,8.816727,14.96486,12.44371,10.38101,16.7871,14.02712,11.8778,03/01/2012 23:00:00
263040,14.28578,12.1635,11.68481,18.97519,17.26509,16.18327,15.41206,14.47666,14.20107,15.14642,14.83184,13.11292,15.37077,14.34171,12.68692,23.33141,21.60724,19.85642,18.47216,18.55271,17.5326,12.68863,9.262037,8.867743,10.69112,8.169187,7.383873,12.48371,11.41547,12.31377,14.41927,14.55409,14.18189,14.3187,12.45807,11.2633,13.05785,10.96194,9.220957,18.12571,15.11045,13.32656,7.242836,7.573911,7.271505,19.17997,15.87085,11.04558,11.82434,10.95817,7.989296,16.86203,14.96402,12.34725,8.115362,6.804915,8.146681,15.58058,14.88852,13.75694,12.37085,7.750655,5.693859,11.49285,9.713781,9.157804,16.37453,12.71033,10.04278,17.46447,14.71313,12.79491,04/01/2012 00:00:00
263041,14.80022,12.43315,11.82742,18.75778,17.09459,16.18097,15.83312,14.13885,13.19236,14.47941,14.23987,12.74226,15.13128,14.26806,12.34128,22.31747,21.08212,19.26521,19.19644,18.99389,18.08646,13.72584,10.16732,9.599567,10.44743,8.503996,7.719544,12.76674,11.14531,12.03374,14.42228,14.34433,13.85851,14.56318,13.12442,12.1093,13.22632,11.49508,9.904551,18.3706,15.15093,13.43628,6.133181,6.786596,6.412957,22.63615,18.21589,13.09529,9.683829,10.30699,7.437121,17.13156,15.1874,12.37033,9.865226,8.838367,8.873026,15.16991,14.74747,13.90362,12.70134,7.805379,6.254315,11.33807,9.514839,9.337457,17.64938,13.0587,9.908761,17.89585,15.63271,13.83749,04/01/2012 01:00:00
263042,15.15801,12.82565,12.08438,18.26046,16.65465,15.86029,15.88302,13.87033,12.37387,13.95705,13.5624,12.24196,14.90825,14.2066,12.25435,21.03098,19.86416,18.04332,19.89276,19.05739,18.16587,14.34728,10.82324,10.22924,10.09758,8.890471,8.184619,12.94036,11.00034,11.59764,14.5941,14.11902,13.5692,14.35745,13.52427,12.69164,13.10167,11.7253,10.46618,18.75031,15.4663,13.84454,5.58412,6.573681,6.177379,23.85105,19.07917,14.7333,8.754991,10.09136,7.239304,17.50456,15.32281,12.20625,12.71702,10.92753,9.385716,14.73802,14.42828,13.73646,12.85457,7.804635,7.041639,11.27141,9.260673,9.392838,18.00396,13.60251,9.903261,18.12215,16.56256,15.1214,04/01/2012 02:00:00
263043,15.20791,12.91341,12.23826,17.17961,15.89774,15.484,15.42983,13.58412,11.9389,13.42922,12.83851,11.68605,14.89274,14.22099,12.30847,19.76141,18.49338,16.77832,19.78305,18.58357,17.50834,14.40315,11.11807,10.77106,9.789252,9.266425,8.665974,12.92158,10.87349,11.07829,14.82372,13.94626,13.27975,13.93363,13.4882,12.85186,12.84923,11.78531,10.97051,18.89186,15.97062,14.2552,5.73048,7.047613,6.487777,23.85097,18.96818,15.66281,9.00745,9.851315,7.184993,17.64984,15.33462,11.88801,13.98365,12.03919,10.64622,14.30212,13.99036,13.37057,12.93882,8.146378,7.693015,11.22026,9.058615,9.425412,17.61662,14.21529,10.11094,17.97474,17.05338,16.38541,04/01/2012 03:00:00
263044,15.01251,12.64679,12.07531,15.72775,14.84543,15.07364,14.88579,13.40091,11.85447,12.87496,12.20998,11.20052,15.06913,14.45269,12.49487,18.79286,17.48035,15.8589,19.18812,17.64091,16.55878,14.13645,11.41185,11.24432,9.654684,9.641686,9.046956,12.81936,10.65033,10.57056,14.98386,13.89161,13.06714,13.49271,13.12678,12.66567,12.78522,11.81554,11.23651,18.61074,16.09591,14.28844,6.65776,7.912052,6.854614,23.22487,18.73083,15.95882,9.260869,9.278517,7.050079,17.66676,15.32511,11.62,14.51643,13.21686,12.12505,14.04448,13.49452,12.91505,13.13727,8.753352,8.196367,11.13478,8.920783,9.497675,17.47782,14.51639,10.38275,17.38608,16.91462,17.01492,04/01/2012 04:00:00
